time,open,high,low,close,volume,rsi,macd,macd_signal,macd_diff,adx,ema_short,ema_long,bb_width,volatility,atr,cci,parabolic_sar,vwap,wma,trix,bb_upper,bb_middle,bb_lower,ADX
2024-02-25 02:00:00,51568.21,51958.55,51279.8,51728.85,18721.63159,62.66455061262536,2008.7942359716544,2145.674040575641,-136.87980460398649,33.268093543521054,51451.39845730589,49040.36954170758,1574.3652777863608,449.0450284016545,1425.1072172272611,17.240925816473332,52748.32288000001,44287.64767775351,51603.5841904762,0.7064054140041038,52222.98863889318,51435.806,50648.62336110682,
