time,open,high,low,close,volume,rsi,macd,macd_signal,macd_diff,adx,ema_short,ema_long,bb_width,volatility,atr,cci,parabolic_sar,vwap,wma,trix,bb_upper,bb_middle,bb_lower
2024-08-13 03:00:00,59346.64,61578.1,58392.88,60587.15,27858.95851,52.914647962651365,-1177.4248024323242,-1065.0073246369413,-112.41747779538287,25.548908697287604,59790.422140455456,61329.621322451,3555.670923589889,2671.976800881385,3256.5743011420864,53.88638186693717,50473.1775711232,57266.641393747326,59321.5059047619,-0.22788650922920617,61859.411461794945,60081.576,58303.74053820506
