time,open,high,low,close,volume,rsi,macd,macd_signal,macd_diff,adx,ema_short,ema_long,bb_width,volatility,atr,cci,parabolic_sar,vwap,wma,trix,bb_upper,bb_middle,bb_lower,ADX
2024-05-02 03:00:00,58364.97,59625.0,56911.84,59060.61,47583.81961,25.807017843171337,-1633.528388545441,-1048.113719883933,-585.4146686615079,29.35439449665132,61245.00414851032,63955.18052846478,8674.257272531846,2559.052416556046,3166.152778725198,-135.4932687508755,66604.367328,54672.93613608903,62416.981809523815,-0.2497841810117915,65353.568636265925,61016.44,56679.31136373408,
