time,open,high,low,close,volume,rsi,macd,macd_signal,macd_diff,adx,ema_short,ema_long,bb_width,volatility,atr,cci,parabolic_sar,vwap,wma,trix,bb_upper,bb_middle,bb_lower,ADX
2024-02-12 02:00:00,48300.0,50334.82,47710.01,49917.27,59009.96705,94.20990648585156,1481.64609493444,704.2064389088305,777.4396560256096,20.856852436164424,47052.8640340012,44371.69243906401,6043.260843198834,2679.977619174524,1534.7762841564493,115.45117291699772,42961.99016148584,43180.778530822296,45854.316666666666,0.2064466545464002,50699.584421599415,47677.954,44656.32357840058,
