time,open,high,low,close,volume,rsi,macd,macd_signal,macd_diff,adx,ema_short,ema_long,bb_width,volatility,atr,cci,parabolic_sar,vwap,wma,trix,bb_upper,bb_middle,bb_lower,ADX
2024-02-05 02:00:00,42582.88,43569.76,42258.1,42708.7,29467.75905,53.79118557695509,56.66130639039329,-117.9450875874424,174.6063939778357,12.612372860010876,42702.53455101773,42474.14695558284,932.0995683803048,433.9298862463449,1410.7918710654308,6.7758199469849725,39787.12779586847,42794.38666464579,42605.36761904762,-0.0710332068061953,43383.17178419015,42917.122,42451.07221580984,
