time,open,high,low,close,volume,rsi,macd,macd_signal,macd_diff,adx,ema_short,ema_long,bb_width,volatility,atr,cci,parabolic_sar,vwap,wma,trix,bb_upper,bb_middle,bb_lower
2024-07-15 00:00:00,60084.0,60102.0,60082.0,60082.01,3.28803,30.344143179850263,7.078850570935174,25.075558452575226,-17.996707881640052,26.982599327965932,60112.99842831528,60121.613504083245,116.66478493636532,48.04846101902706,34.783890147253835,-86.77455800177228,60246.07282589044,59076.25403708589,60132.621523809525,0.006663443604129301,60159.96239246819,60101.630000000005,60043.29760753182
2024-07-15 00:01:00,60082.0,60082.01,60058.82,60063.99,6.12789,26.095662210492506,1.511514090008859,20.36274958006195,-18.851235490053092,25.565019363547894,60100.74632123646,60117.18092684608,48.16477364716411,51.49987918699057,33.955755136735874,-94.13152005508049,60239.030312854826,59076.254833350344,60121.47485714285,0.005520492539800065,60106.91038682358,60082.828,60058.74561317642
2024-07-15 00:02:00,60063.99,60066.15,60040.0,60066.14,25.06573,27.54802117311975,-2.6960744815442013,15.750984767740723,-18.447059249284926,24.655140507514627,60092.09474092735,60113.25470170408,55.18746796621417,51.13358393709432,33.3982011983977,-96.62208158943294,60228.217694083534,59076.25809749384,60111.51019047619,0.004379526764329639,60107.22173398311,60079.628000000004,60052.0342660169
2024-07-15 00:03:00,60066.14,60066.15,60050.0,60050.0,7.06751,23.404660808647648,-7.249415106191009,11.150904792954377,-18.400319899145387,23.81025299834088,60081.57105569552,60108.388955419156,50.22444644442294,47.34735690853092,32.166186827083685,-95.21409563745209,60213.160278556854,59076.259002838524,60100.164000000004,0.0032279337347462024,60094.340223222214,60069.228,60044.11577677779
2024-07-15 00:04:00,60050.01,60050.01,60026.0,60046.6,40.7101,22.547395375730247,-11.005457873579871,6.719632259647527,-17.725090133227397,23.543114303199044,60072.828291771635,60103.635958848456,50.67045194924867,39.29408733549399,31.58360205372071,-112.16445664967279,60199.307456272305,59076.26419954142,60089.335809523815,0.002101358602207944,60087.083225974624,60061.748,60036.412774025375
2024-07-15 00:05:00,60046.6,60094.37,60046.59,60086.01,8.18263,48.688998459730136,-10.678990436361346,3.239907720445753,-13.9188981568071,22.077839043899335,60076.12371882873,60102.280115860114,55.92103272231179,31.708884026133312,32.740487621312525,0.022044134204172183,60181.976710645074,59076.2652864821,60085.204190476186,0.0011638846277815455,60090.50851636115,60062.547999999995,60034.58748363884
2024-07-15 00:06:00,60086.01,60135.94,60086.0,60135.63,9.4445,66.0180833899102,-6.343222610208613,1.3232816543148798,-7.666504264523493,21.20647886622886,60091.00028912155,60104.84549156318,130.10370674409205,26.04098693642175,33.96902421979037,145.33944572138947,60166.37903958057,59076.26660269094,60088.58371428571,0.0005522981132510366,60141.92785337205,60076.876000000004,60011.82414662796
2024-07-15 00:07:00,60135.63,60179.12,60130.0,60179.12,15.0502,74.9248878262744,0.595321670800331,1.17768965761197,-0.5823679868116389,21.188629662295046,60113.03021684116,60110.55891528909,204.5510775827861,40.84059234222613,35.05123677551982,189.3266417970464,60026.0,59076.26878622277,60098.22247619047,0.0003255122492453692,60201.74753879139,60099.471999999994,59997.1964612086
2024-07-15 00:08:00,60179.12,60213.34,60174.0,60213.34,10.27164,79.89944052682146,8.754519364796579,2.6930555990488916,6.061463765747687,21.708123387332098,60138.10766263087,60118.46515257454,241.7126149043179,56.706738660868744,35.35757700583958,161.50922941187116,60029.0624,59076.270322700744,60112.56847619047,0.0004767929536101163,60252.99630745216,60132.14,60011.28369254784
2024-07-15 00:09:00,60213.33,60338.91,60206.0,60302.15,85.98472,87.5756622602012,22.131844972747786,6.580813473788671,15.551031498959114,23.584680519928092,60179.11824697315,60132.59475622266,292.75495179972495,84.65100835282425,42.32560721970843,168.57640010181868,60036.433504,59076.28418908079,60138.529904761905,0.0011624493929819938,60329.62747589986,60183.25,60036.87252410014
