time,open,high,low,close,volume,rsi,macd,macd_signal,macd_diff,adx,ema_short,ema_long,bb_width,volatility,atr,cci,parabolic_sar,vwap,wma,trix,bb_upper,bb_middle,bb_lower,ADX
2024-02-15 02:00:00,51795.17,52816.62,51314.0,51880.0,53816.03055,93.49128451427076,2213.5499241895086,1337.0890250994355,876.4608990900729,28.46837298510541,49521.02623309425,45825.576702186,5436.838556048868,3010.3799979285463,1650.4573455873613,125.46190083139956,46279.42498221905,43584.259024450665,48203.64428571428,0.4183703496309318,53036.82327802443,50318.404,47599.98472197556,
