symbol,strategy,score,reasons,time,interval,entry_price,SL,TP,result,cross_line_time,PnL_%,open,high,low,close,volume,rsi,macd,macd_signal,macd_diff,adx,ema_short,ema_long,bb_width,volatility,atr,cci,parabolic_sar,vwap,wma,trix,bb_upper,bb_middle,bb_lower
BTCUSDT,strategy_breakout,2,פריצה כלפי מעלה; ווליום תומך בפריצה,2024-01-26 12:00:00,1h,40692.64,40372.33443877551,41333.25112244898,TP Hit,2024-01-26 12:00:00,1.57,40079.83,40755.98,40068.0,40692.64,3407.41985,81.42529791455114,88.30857554040267,39.5295042160902,48.77907132431247,13.79445225810697,40216.64471935299,40051.41655620364,1058.8690143260465,211.6135894729617,244.70292811927152,271.03071977237744,39672.44224421779,43445.59157701426,40138.00628571429,0.0127613653242189,40705.25050716302,40175.816,39646.381492836976
BTCUSDT,strategy_breakout,2,פריצה כלפי מעלה; ווליום תומך בפריצה,2024-01-26 13:00:00,1h,41289.52,40939.02479591836,41990.51040816327,SL Hit,2024-01-26 13:50:00,-0.85,40692.64,41348.13,40684.79,41289.52,4980.03788,88.9998432887062,173.79492091349675,66.38258755557152,107.41233335792523,16.964878734776082,40484.86353951474,40146.65528264952,1983.6728229575965,412.7352041478418,274.6055761107519,231.47340495927668,39737.45450956472,43437.05500565037,40300.19685714286,0.0213849922471128,41424.99041147879,40433.154,39441.3175885212
BTCUSDT,strategy_breakout,2,פריצה כלפי מעלה; ווליום תומך בפריצה,2024-01-26 16:00:00,1h,41588.0,41142.57767857143,42478.84464285715,SL Hit,2024-01-26 12:50:00,-1.07,41021.65,41588.0,41021.65,41588.0,2212.73241,81.70406670731543,321.8248623862528,168.4179217217988,153.406940664454,24.496987407118805,40953.42508698278,40384.76612126463,1182.5334432406817,616.3134916976179,306.3608603189949,100.5659467751745,40176.709924527626,43422.16835934609,40699.41314285714,0.0559331770049727,41737.63072162034,41146.364,40555.09727837966
BTCUSDT,strategy_breakout,2,פריצה כלפי מעלה; ווליום תומך בפריצה,2024-01-26 18:00:00,1h,41961.14,41442.18959183673,42999.04081632653,SL Hit,2024-01-26 12:00:00,-1.24,41422.98,41995.99,41405.31,41961.14,4401.51543,80.93142956257076,422.0746675211704,249.2009488611436,172.87371866002678,29.340170627522124,41293.397236427816,40579.745689124895,1336.160720248692,687.6458080078199,330.8903336423988,113.21861536325387,40495.09696555419,43411.44413374225,41016.11361904762,0.0843802035296635,42094.83836012435,41426.758,40758.677639875656
BTCUSDT,strategy_breakout,2,פריצה כלפי מעלה; ווליום תומך בפריצה,2024-01-26 20:00:00,1h,42105.01,41571.26010204082,43172.50979591837,SL Hit,2024-01-26 12:00:00,-1.27,41915.17,42193.8,41851.5,42105.01,2701.00331,81.28300486276984,508.788313457997,335.6744195684111,173.11389388958588,34.258079811884606,41612.88094549065,40791.89603097033,1010.865304420251,625.2010620624836,326.81702237533347,123.31935215330418,40913.98967191634,43405.71652015267,41351.27171428572,0.115507268371141,42303.89265221013,41798.46000000001,41293.02734778988
BTCUSDT,strategy_breakout,2,פריצה כלפי מעלה; ווליום תומך בפריצה,2024-01-27 22:00:00,1h,42059.93,41843.69420918368,42492.40158163265,TP Hit,2024-01-28 04:30:00,1.03,41910.48,42076.7,41910.47,42059.93,664.97501,82.79785739234582,157.710210687168,176.9806550086296,-19.27044432146161,29.76907618289352,41873.90074112687,41683.84449868652,418.5592466364324,97.36544860959133,168.92225629362443,213.6615617854501,41541.34753545914,43379.82297497044,41824.06076190476,0.0619861209351506,42080.775623318215,41871.496,41662.21637668178
BTCUSDT,strategy_breakout,2,פריצה כלפי מעלה; ווליום תומך בפריצה,2024-01-27 23:00:00,1h,42150.59,41931.18897959183,42589.392040816325,SL Hit,2024-01-28 00:45:00,-0.52,42059.94,42176.47,42022.92,42150.59,746.05127,86.39858767834559,171.81611803921987,175.9477476147477,-4.131629575527825,30.784782290469792,41943.07305584515,41719.74799878756,581.5990819259314,140.1131117214967,167.82423798693716,174.63858122838636,41594.88278191323,43379.11849552919,41874.726285714285,0.0606071289267753,42230.37754096297,41939.578,41648.77845903704
BTCUSDT,strategy_breakout,2,פריצה כלפי מעלה; ווליום תומך בפריצה,2024-01-28 06:00:00,1h,42720.32,42472.95798469388,43215.04403061224,SL Hit,2024-01-28 06:00:00,-0.58,42231.84,42765.22,42228.64,42720.32,2631.50653,89.184992873004,217.02436952661083,183.37229645973545,33.652073066875374,33.57069028123746,42254.2229542928,41937.69390481214,1028.9146631602052,218.14212514030984,188.247042509899,277.5142572418939,42016.10662038405,43372.47168155887,42158.0180952381,0.0597279243723614,42743.5013315801,42229.044,41714.5866684199
BTCUSDT,strategy_breakout,2,פריצה כלפי מעלה; ווליום תומך בפריצה,2024-01-29 17:00:00,1h,42641.75,42232.75227040816,43459.74545918368,TP Hit,2024-01-30 01:20:00,1.92,41951.86,42647.27,41882.33,42641.75,2591.39618,73.04168847948677,31.115670393373875,13.79703870202648,17.318631691347395,15.775496778623838,42231.97899473546,42172.78144643021,988.3468037819548,198.7369263028096,278.2941281223844,136.17140854662563,41804.88,43342.08266801617,42203.32914285715,0.0012689322869823,42684.157401890974,42189.984,41695.81059810902
BTCUSDT,strategy_breakout,2,פריצה כלפי מעלה; ווליום תומך בפריצה,2024-01-29 18:00:00,1h,43200.0,42746.48716836735,44107.02566326531,SL Hit,2024-01-30 23:40:00,-1.05,42641.75,43313.8,42518.0,43200.0,5705.29111,83.03864500323327,108.47973469106364,32.73357789983391,75.74615679122974,17.582739159475373,42473.9842460516,42251.79825824328,1910.380505361827,375.3090408000982,315.2588332565,245.7551967549609,41804.88,43341.48329629758,42336.38342857143,0.0069602342238325,43335.78425268091,42380.594,41425.40374731909
