time,open,high,low,close,volume,rsi,macd,macd_signal,macd_diff,ADX,ema_short,ema_long,bb_width,volatility,atr,cci,parabolic_sar,vwap,wma,trix,bb_upper,bb_middle,bb_lower
2025-03-12 02:00:00,82932.99,84539.85,80607.65,83680.12,31933.986,44.7439369958103,-3421.4612315226404,-3058.898716700396,-362.56251482224434,36.22762676692406,83869.49299146036,88612.72466748681,10396.032586125131,3822.554311693256,5054.734419829393,-46.16042573246391,92966.132616,95843.54516489744,84966.60342857144,-0.4818164050639023,87631.17429306258,82433.15800000001,77235.14170693744
