time,open,high,low,close,volume,rsi,macd,macd_signal,macd_diff,adx,ema_short,ema_long,bb_width,volatility,atr,cci,parabolic_sar,vwap,wma,trix,bb_upper,bb_middle,bb_lower,ADX
2024-02-21 02:00:00,52258.82,52366.8,50625.0,51849.39,43079.40049,70.27248654601122,2454.3567693698787,2178.8086108688785,275.5481585010002,34.55979583463698,51531.608704571714,48167.14517316311,919.820544929942,916.9542397815628,1580.677154756573,12.910110718812003,52985.0,44085.4640281289,51304.839428571424,0.710425861104851,52392.56027246497,51932.65,51472.73972753503,
