time,open,high,low,close,volume,rsi,macd,macd_signal,macd_diff,adx,ema_short,ema_long,bb_width,volatility,atr,cci,parabolic_sar,vwap,wma,trix,bb_upper,bb_middle,bb_lower,ADX
2024-02-26 02:00:00,51728.85,54910.0,50901.44,54476.47,51256.72199,81.6735580352334,2143.472687881949,2145.2337700369026,-1.7610821549533284,34.56042970666598,52207.66634297942,49458.53111542238,5205.795725313408,985.1838139617464,1609.639558853885,233.24706624317503,50521.0,44431.28642677706,52006.075142857146,0.7030711247939382,54564.1198626567,51961.222,49358.32413734329,
