time,open,high,low,close,volume,rsi,macd,macd_signal,macd_diff,adx,ema_short,ema_long,bb_width,volatility,atr,cci,parabolic_sar,vwap,wma,trix,bb_upper,bb_middle,bb_lower,ADX
2024-02-20 02:00:00,51774.74,52985.0,50760.37,52258.82,49614.47318,79.96630701883255,2512.196878710616,2109.921571243628,402.2753074669881,34.64831149866658,51425.68160609561,47860.29143759337,944.9271916392318,1353.258194378823,1568.2830897378474,57.17264615823644,50674.51193657354,43988.24574107793,51020.65504761904,0.6854683808862899,52460.05759581962,51987.594000000005,51515.13040418039,
