time,open,high,low,close,volume,rsi,macd,macd_signal,macd_diff,adx,ema_short,ema_long,bb_width,volatility,atr,cci,parabolic_sar,vwap,wma,trix,bb_upper,bb_middle,bb_lower,ADX
2024-02-04 02:00:00,43011.1,43119.04,42222.0,42582.88,17066.89404,51.22413110067236,43.21741646128066,-161.5966860819013,204.814102543182,13.322530835808593,42700.47940135697,42454.60086854807,1040.6179340828094,525.335367370211,1418.4173996089253,-16.30491958648377,39616.49312069632,42795.29229673847,42493.61238095238,-0.0876654814336257,43411.6909670414,42891.382,42371.07303295859,
