time,open,high,low,close,volume,rsi,macd,macd_signal,macd_diff,adx,ema_short,ema_long,bb_width,volatility,atr,cci,parabolic_sar,vwap,wma,trix,bb_upper,bb_middle,bb_lower,ADX
2024-02-24 02:00:00,50744.15,51698.0,50585.0,51568.22,16560.4211,60.67748929940876,2087.434404828389,2179.893991726637,-92.45958689824784,33.48267299753762,51358.91460974119,48816.32950351654,2047.3391525966872,452.2191053313484,1482.5193108601277,-73.68221042189587,52841.128,44248.57943210917,51534.78676190477,0.717244715359325,52565.46957629835,51541.8,50518.13042370166,
