time,open,high,low,close,volume,rsi,macd,macd_signal,macd_diff,adx,ema_short,ema_long,bb_width,volatility,atr,cci,parabolic_sar,vwap,wma,trix,bb_upper,bb_middle,bb_lower,ADX
2024-02-16 02:00:00,51880.01,52572.08,51566.0,52124.11,37772.25318,93.84721909070215,2383.244644229133,1546.3201489253752,836.9244953037578,30.940697313583343,50171.79717482069,46310.07926355631,4194.874793679948,2745.1886447187226,1604.4303923311213,105.76563407408806,47586.86398577524,43681.607966426825,48956.23276190476,0.4890654626501198,53180.66539683997,51083.228,48985.79060316002,
