time,open,high,low,close,volume,rsi,macd,macd_signal,macd_diff,adx,ema_short,ema_long,bb_width,volatility,atr,cci,parabolic_sar,vwap,wma,trix,bb_upper,bb_middle,bb_lower
2024-08-21 00:00:00,59317.58,59331.01,58802.35,59296.94,901.43638,39.63896609477294,-118.90867937410076,49.29883707846392,-168.20751645256468,28.232519829616983,59398.803831657766,59702.10307924063,621.8587890884664,721.817132116612,478.3819536590168,-40.327658308143484,59998.64368264248,59300.481844210604,59509.508571428574,0.02269907458139636,59582.41539454423,59271.486,58960.556605455764
2024-08-21 01:00:00,59296.94,59545.51,59238.08,59368.0,461.98957,42.94379395547866,-127.12074217592453,14.014921227586232,-141.13566340351076,26.679987299891263,59391.10287374332,59676.402842375974,418.5668905013299,588.2450948054989,466.17109982622986,33.78764772256126,59853.60231437824,59300.48537179781,59445.35990476191,0.012833684706940187,59546.47344525067,59337.19,59127.90655474934
2024-08-21 02:00:00,59368.0,59402.64,58992.81,59013.8,389.8563,32.34964100943485,-160.36129574231018,-20.860322166393054,-139.50097357591713,25.708505453034576,59296.777155307485,59625.43339296244,649.3775248830207,252.58046035012882,462.14673555292785,-9.811331581775306,59723.06508294041,59300.47273270336,59347.290571428566,0.003126001439394828,59626.34876244151,59301.659999999996,58976.971237558486
2024-08-21 03:00:00,59013.8,59279.96,58954.99,58989.0,612.37826,31.692725097315304,-186.55533291548636,-53.99932431621171,-132.55600859927466,24.87815398214931,59219.83286648062,59576.47697811918,646.4483874193102,238.39929953209392,452.3483972991474,-37.406490909460075,59605.58157464637,59300.45116441942,59263.45971428572,-0.006147442992818369,59520.28619370965,59197.062,58873.83780629034
2024-08-21 04:00:00,58989.0,59281.58,58783.47,59281.58,659.71496,46.94516943663942,-181.61202491252334,-79.52186443547404,-102.0901604770493,24.434938747104578,59235.269649860464,59553.79259518694,627.2591999842407,214.98735061139357,455.6170832063512,-42.99017486589727,59499.84641718173,59300.44975675729,59235.08723809524,-0.013765847086026128,59503.49359999212,59189.864,58876.23440000788
2024-08-21 05:00:00,59281.57,59519.99,59253.12,59363.32,648.06025,50.64019279150329,-169.14884029582026,-97.44725960754329,-71.70158068827698,23.39575067936894,59267.28223739535,59539.14085709564,670.9870002177049,174.2345675218344,442.1351486916115,61.67937956786642,58548.23,59300.45436326817,59229.39666666667,-0.019656034730581043,59538.63350010885,59203.14,58867.64649989115
2024-08-21 06:00:00,59363.32,59419.49,59209.87,59320.0,444.35025,48.492359201837225,-160.9123413477355,-110.14027595558174,-50.77206539215375,22.522571150966865,59280.461678046515,59522.283868088285,636.7706042688806,160.91725192900745,425.5269237850675,24.52611223347246,58567.6652,59300.45534516308,59230.60047619048,-0.02423972345815181,59511.92530213444,59193.54,58875.15469786556
2024-08-21 07:00:00,59320.0,59406.21,59183.13,59358.0,296.07758,50.693684499852466,-149.594145974188,-118.031049959303,-31.56309601488499,21.771433642817716,59299.84625853489,59509.646647466114,559.30641839905,161.0359461132524,411.06642922899135,32.12083859439553,58586.711696000006,59300.45727129369,59251.84228571429,-0.027580585485008205,59542.03320919953,59262.380000000005,58982.72679080048
2024-08-21 08:00:00,59357.99,59404.97,59292.64,59379.99,373.88885,52.11482343532899,-137.26764935988467,-121.87836983941935,-15.389279520465323,21.073948813822078,59319.88219390117,59499.673059199486,141.74059065773326,144.66924093924058,389.72811285549204,64.84813156717019,58605.37726208001,59300.46063288771,59277.004666666675,-0.02982006578483391,59411.44829532887,59340.578,59269.707704671135
2024-08-21 09:00:00,59379.99,59739.52,59364.1,59627.32,813.29793,65.52581323270144,-106.31580558104906,-118.7658569877453,12.450051406696232,19.6717207209695,59396.74164542588,59509.49205464568,442.2170670264022,184.0633600799126,388.70610479438534,151.09206134774502,58623.66951683841,59300.49068171584,59329.86380952382,-0.03035863892263021,59630.8345335132,59409.726,59188.6174664868
