time,open,high,low,close,volume,rsi,macd,macd_signal,macd_diff,adx,ema_short,ema_long,bb_width,volatility,atr,cci,parabolic_sar,vwap,wma,trix,bb_upper,bb_middle,bb_lower,ADX
2024-02-13 02:00:00,49917.28,50368.61,48300.95,49699.59,55551.56706,89.80428967451262,1683.4911204013188,900.0633752073282,783.4277451939905,23.15555557177516,47714.5455255009,44781.53071298217,4345.028674254281,2843.2746767198328,1572.839406716703,94.9650346133714,43994.18633887782,43295.19914958516,46519.54742857142,0.2722314475124507,50732.65633712714,48560.142,46387.62766287286,
