time,open,high,low,close,volume,rsi,macd,macd_signal,macd_diff,adx,ema_short,ema_long,bb_width,volatility,atr,cci,parabolic_sar,vwap,wma,trix,bb_upper,bb_middle,bb_lower
2024-05-28 00:00:00,69660.0,69680.0,69631.24,69677.01,51.67475,56.246855672876286,-64.86242237359693,-99.24545126076066,34.38302888716373,32.550030656037,69650.4328232588,69700.6140876895,155.24539615079993,58.605774009088464,121.89549590836728,52.85754920923571,69357.79504724561,58229.05833407965,69626.71399999999,-0.0231461647290486,69735.9786980754,69658.356,69580.7333019246
2024-05-28 00:05:00,69677.01,69679.99,69635.73,69644.21,20.39593,50.55825911448986,-59.817770829147776,-91.3599151744381,31.542144345290325,31.61007306192664,69648.8771174441,69696.27531171338,133.64705555324326,34.46831640933358,116.35010334348456,17.2141394940478,69387.10824346596,58229.094962023206,69636.58895238096,-0.0214126139357015,69731.22152777662,69664.398,69597.57447222338
2024-05-28 00:10:00,69644.21,69777.77,69644.21,69725.95,50.80001,62.03933794080428,-48.66315470937116,-82.82056308142472,34.15740837205357,29.644321466772777,69668.14533808308,69698.55798004313,129.65327634176356,40.40112980385518,117.57938167609264,146.42486581846134,69414.07638398868,58229.18684323613,69653.70352380953,-0.0195331898162906,69750.26263817087,69685.43599999999,69620.6093618291
2024-05-28 00:15:00,69725.96,69744.0,69688.0,69695.98,24.31556,56.28836968712343,-41.75998647068627,-74.60844775927703,32.848461288590755,27.8189806998442,69675.1040035623,69698.35967388596,113.9014315016684,40.96466271862287,113.1808544135146,109.4323483669804,69450.44574558981,58229.23070725905,69664.36542857143,-0.0176823435874185,69737.58271575083,69680.632,69623.68128424916
2024-05-28 00:20:00,69695.98,69695.99,69644.0,69680.0,31.74407,53.13670699737543,-37.15038187945902,-67.11683458331343,29.96645270385441,26.55350274483668,69676.32800267173,69696.94739127936,106.57493214705028,37.78284784992871,108.81007909826393,16.111303208434354,69483.17817103083,58229.28789162488,69670.45876190477,-0.0159402885724656,69737.91746607353,69684.63,69631.34253392648
2024-05-28 00:25:00,69679.99,69716.9,69679.99,69700.0,13.00784,56.77185522429031,-31.520060540133272,-59.9974797746774,28.47741923454413,25.13393480739897,69682.2460020038,69697.1822073348,107.65733833867124,38.78174301976348,103.67435916267286,65.97168347551731,69512.63735392774,58229.3113649554,69677.16142857142,-0.0142588111415693,69743.05666916934,69689.228,69635.39933083067
2024-05-28 00:30:00,69699.99,69749.98,69699.99,69736.77,29.93267,63.088617263497824,-23.816417775247828,-52.76126737479149,28.944849599543662,23.4324870009017,69695.87700150286,69700.2274221552,82.79241995650227,37.14851612838227,99.83976207962414,122.974766589021,69539.15061853497,58229.36555281322,69686.8620952381,-0.012559308672362,69749.13620997824,69707.73999999999,69666.34379002174
2024-05-28 00:35:00,69736.76,69736.77,69650.0,69654.82,26.37078,45.361095475573926,-24.0467099933594,-47.01835589850508,22.97164590514568,22.385932110174046,69685.61275112715,69696.73454352788,107.31761712871958,31.649708467793488,98.90620764536555,-24.079563357253843,69563.01255668147,58229.41295209484,69684.5399047619,-0.0111256505636295,69747.17280856437,69693.51400000001,69639.85519143565
2024-05-28 00:40:00,69654.82,69699.08,69651.33,69699.07,22.4687,53.776998542988665,-20.4231872583332,-41.6993221704707,21.2761349121375,21.414131140212653,69688.97706334536,69696.91419402574,107.65817060580594,30.058865072214008,95.25219281355376,-20.321469575215296,69584.48830101332,58229.45349381239,69687.94438095238,-0.009786065781664,69747.96108530292,69694.13200000001,69640.30291469711
2024-05-28 00:45:00,69699.07,69699.08,69600.0,69601.35,25.97077,38.18904841915253,-25.146829705161508,-38.38882367740887,13.241993972247355,21.050311752956357,69667.07029750902,69689.5631021776,185.8479777079192,40.05551342943637,95.52560761258574,-147.0206248583523,69777.77,58229.49995493681,69677.56647619048,-0.0088216575204225,69771.32598885396,69678.402,69585.47801114604
