time,open,high,low,close,volume,rsi,macd,macd_signal,macd_diff,adx,ema_short,ema_long,bb_width,volatility,atr,cci,parabolic_sar,vwap,wma,trix,bb_upper,bb_middle,bb_lower,ADX
2024-02-14 02:00:00,49699.6,52043.71,49225.01,51795.17,57046.37401,93.38038903436284,1989.615500805273,1117.9738003269174,871.6417004783564,25.80586986212917,48734.70164412567,45321.04142736816,5651.249423248955,3066.852440553406,1661.8294490940812,118.77276133469104,45014.09412465737,43445.69576410338,47399.82228571428,0.3449017423198601,52318.24671162447,49492.622,46666.99728837552,
