time,open,high,low,close,volume,rsi,macd,macd_signal,macd_diff,adx,ema_short,ema_long,bb_width,volatility,atr,cci,parabolic_sar,vwap,wma,trix,bb_upper,bb_middle,bb_lower,ADX
2024-05-01 03:00:00,60672.01,60841.63,56552.82,58364.97,81166.46823,18.524501361647992,-1425.4820209889658,-901.760052718556,-523.7219682704098,27.54540587313508,61973.135531347085,64363.06140583684,8351.160750308693,2490.9109881723894,3200.9983770886747,-216.4627726766084,67023.18179999999,54642.63253393489,63041.70676190476,-0.2208255859690787,66072.29437515435,61896.714,57721.13362484566,
