time,open,high,low,close,volume,rsi,macd,macd_signal,macd_diff,adx,ema_short,ema_long,bb_width,volatility,atr,cci,parabolic_sar,vwap,wma,trix,bb_upper,bb_middle,bb_lower,ADX
2024-02-11 02:00:00,47751.08,48592.66,47557.16,48299.99,29958.80837,91.6840643841728,1180.303446503116,509.846524902428,670.456921600688,18.39366341723217,46098.06204533494,43909.56097565268,6007.043162581467,2229.89870359764,1450.9275367838686,118.57797145968406,42194.171547143,43050.45866119271,45097.066,0.1420893485949541,49567.94158129073,46564.42,43560.89841870927,
