time,open,high,low,close,volume,rsi,macd,macd_signal,macd_diff,adx,ema_short,ema_long,bb_width,volatility,atr,cci,parabolic_sar,vwap,wma,trix,bb_upper,bb_middle,bb_lower,ADX
2024-02-09 02:00:00,45288.66,48200.0,45242.12,47132.77,73503.481,89.06946441499336,682.6957773873728,191.99509139786772,490.700685989505,14.555456417267669,44568.418080595446,43193.07538114792,6386.617471962905,1478.7842672035626,1491.566847394309,201.77018537576728,40785.39697178148,42959.03850297508,43913.99438095238,0.0368770155655587,47709.04273598145,44515.734,41322.425264018544,
