time,open,high,low,close,volume,rsi,macd,macd_signal,macd_diff,adx,ema_short,ema_long,bb_width,volatility,atr,cci,parabolic_sar,vwap,wma,trix,bb_upper,bb_middle,bb_lower,ADX
2024-02-02 02:00:00,43082.95,43488.0,42546.79,43200.0,29672.14418,65.29356972329279,-12.26816247910756,-275.56033237065526,263.2921698915477,14.544977863170727,42649.20893574573,42396.64601933766,1005.7385076920908,1214.5479767245108,1532.2551498423038,71.9474884960638,39253.5981952,42795.66505337679,42214.93876190476,-0.1269281224877451,43524.21725384604,43021.348,42518.47874615395,
