time,open,high,low,close,volume,rsi,macd,macd_signal,macd_diff,adx,ema_short,ema_long,bb_width,volatility,atr,cci,parabolic_sar,vwap,wma,trix,bb_upper,bb_middle,bb_lower
2024-11-23 00:00:00,99272.72,99369.99,98535.0,98627.35,1189.07747,44.429141911154645,367.6319499664096,415.3718161671718,-47.73986620076221,19.289829599652318,98886.34011072721,98456.76556410031,886.4845805618097,644.1534687136517,736.8297279432269,17.846552073102444,97481.76717336678,62074.587203946765,98783.2400952381,0.05833703267060703,99493.77629028092,99050.53400000001,98607.29170971911
2024-11-23 01:00:00,98627.36,98904.0,98576.85,98892.0,810.28406,52.15432305364856,348.4658542429679,401.99062378233106,-53.52476953936315,18.429951153774358,98887.7550830454,98490.24513609259,908.4546540082083,562.4800217273586,707.566890232996,-26.661295407575917,97566.01688643212,62077.143319186864,98814.20390476192,0.05613436142160025,99461.38732700411,99007.16,98552.9326729959
2024-11-23 02:00:00,98892.0,98908.85,98550.02,98634.89,1023.70905,44.880718501800075,308.9683621036238,383.38617144658963,-74.41780934296582,17.57115409465738,98824.53881228405,98501.37166408548,1060.779898370878,234.41010381872886,682.6571123592106,-100.5128674065074,97646.89661097483,62080.34964563441,98809.07685714286,0.05333673033980074,99448.57994918546,98918.19000000002,98387.80005081458
2024-11-23 03:00:00,98634.88,98655.72,98313.48,98590.0,1346.17227,43.60656106185318,270.9210578679049,360.89314873085266,-89.97209086294777,16.387265312761535,98765.90410921304,98508.1892283866,1032.3410364031151,244.04646072937607,658.341604333553,-147.1785878636323,97724.54114653583,62084.55991618262,98795.72742857144,0.05006810408172893,99319.56251820155,98803.39199999999,98287.22148179843
2024-11-23 04:00:00,98590.0,98604.01,98300.0,98483.54,966.83006,40.34676719475452,229.53196129726712,334.6209112441355,-105.08894994686841,15.318008321908808,98695.31308190977,98506.29313389533,538.1911055817618,278.1872382549181,633.0322040240133,-120.86001723556265,97799.0799006744,62087.57434533609,98770.85361904763,0.04631571330141239,98914.65155279089,98645.55600000001,98376.46044720913
2024-11-23 05:00:00,98483.53,98800.0,98404.02,98666.67,581.60262,48.321282675920564,209.09751855619834,309.5162327065481,-100.41871415034979,14.574781467440786,98688.15231143232,98518.62981590339,537.6114604279283,284.82921443309806,616.0999037365834,-58.62200830265986,97870.63710464742,62089.396576228355,98771.70666666667,0.04267516328467112,98922.22573021396,98653.42,98384.61426978603
2024-11-23 06:00:00,98666.66,98695.95,98284.61,98576.14,1249.36095,44.77086022614241,183.4829834336415,284.3095828519668,-100.82659941832532,13.589803794882272,98660.14923357425,98523.05367621852,249.28008231395506,281.2395270902562,601.4741963268272,-74.90457187909794,97939.33202046153,62093.3006736334,98751.88780952383,0.03900291594956942,98714.88804115697,98590.24799999999,98465.60795884301
2024-11-23 07:00:00,98576.14,98769.24,98399.83,98755.15,603.03176,52.970229637724906,175.60364128994115,262.56839453956167,-86.96475324962051,12.854808528068602,98683.89942518069,98540.90723958633,365.40910878469003,263.3630563798826,584.8981823034826,-20.878776609411815,98005.27913964307,62095.19401855574,98743.74514285712,0.03574709724571416,98797.00455439233,98614.29999999999,98431.59544560764
2024-11-23 08:00:00,98755.15,98800.0,98583.72,98709.9,567.51996,50.687595030633126,163.81949982361402,242.81861559637215,-78.99911577275813,12.25054782205701,98690.3995688855,98553.90668269509,389.4605941339978,223.2573991263811,558.568312138948,35.49437177500832,98068.58837405735,62096.97348896145,98728.70104761905,0.03275031930685861,98833.010297067,98638.28,98443.549702933
2024-11-23 09:00:00,98709.9,98720.0,98408.57,98560.85,940.46801,43.310398342320745,140.82999297878996,222.42089107285574,-81.59089809406578,11.545851967330014,98658.01217666414,98554.44078402623,300.6948264261009,114.95819405939127,540.9155755575941,-38.53872483432394,98129.36523909506,62099.909961658384,98695.26361904762,0.029695967410864166,98804.08941321305,98653.742,98503.39458678695
2024-11-23 10:00:00,98560.84,98623.76,98369.0,98451.98,1196.12543,38.410399377631464,112.52858456214017,200.44242977071264,-87.91384520857247,10.999951220104164,98606.5041324981,98546.55918525498,436.63382577023003,130.99567503576904,520.4758915891941,-83.87684662231881,98187.71102953126,62103.632854135925,98649.60561904762,0.026460521240137914,98829.12091288512,98610.804,98392.48708711489
2024-11-23 11:00:00,98451.98,98539.69,98359.17,98449.07,740.0143,38.271517523700616,88.84060264527216,178.12206434562455,-89.2814617003524,10.521489844902348,98567.14559937357,98539.06001715845,510.07381409200025,105.82097283882125,496.193327904252,-94.51860769396941,98243.72298835001,62105.93555283715,98609.81571428572,0.023185742411082996,98840.42690704598,98585.38999999998,98330.35309295398
2024-11-23 12:00:00,98449.06,98564.11,98300.0,98408.55,751.11494,36.0910297791115,66.0368492614507,155.70502132878977,-89.66817206733907,10.256035871127853,98527.49669953018,98529.02078506934,437.1998021743493,118.12489642236253,479.61594733966257,-95.4254356981758,98297.49446881602,62108.26988946116,98570.62952380952,0.019899939111947155,98734.66990108718,98516.07,98297.47009891283
2024-11-23 13:00:00,98408.55,98523.1,98374.25,98429.99,489.49638,38.322253186093405,49.12841741644661,134.38970054632114,-85.26128312987453,10.009542895480108,98503.12002464764,98521.40303237172,210.91929697507294,125.02577697919234,455.9898082439728,-76.72981400616369,98300.0,62109.791897244155,98541.49666666666,0.016751815198584454,98565.54764848754,98460.088,98354.62835151247
2024-11-23 14:00:00,98430.0,98619.99,98415.0,98598.75,798.2363,53.61762932977345,48.78353870692081,117.26846817844108,-68.48492947152027,9.41956320145209,98527.02751848573,98527.35279911236,269.45313165106927,123.60480186338236,438.0612505122608,13.919362516155797,98300.0,62112.285138140505,98542.89114285714,0.014133223489282889,98602.39456582554,98467.668,98332.94143417447
2024-11-23 15:00:00,98598.74,98847.68,98532.08,98532.08,837.41697,47.977239715925336,42.638992268330185,102.34257299641891,-59.703580728088724,9.399205580222253,98528.2906388643,98527.71642994987,284.58334356881096,117.98431439214852,429.31401833281296,76.46439444228923,98351.5204,62114.89561247785,98535.66866666668,0.011821972128683338,98625.9796717844,98483.688,98341.39632821559
2024-11-23 16:00:00,98532.09,98783.85,98465.04,98744.37,1154.22024,62.89281071632006,54.2737893062731,92.72881625838976,-38.455026952116654,9.1245656618127,98582.31047914823,98544.3820891845,488.67144307569833,133.53133666053915,421.4208741661843,93.60729400699196,98400.97998399999,62118.51401305928,98560.17933333332,0.010213665082359463,98787.08372153784,98542.74799999999,98298.41227846214
2024-11-23 17:00:00,98744.37,98779.7,98400.0,98400.0,1348.81631,40.36468439286541,35.299755198604544,81.24300404643272,-45.94324884782817,8.619680556176148,98536.73285936117,98533.27577463184,496.3166693127132,123.94850937358171,418.4408117257423,0.6048262742052698,99588.01,62122.70180421859,98537.73133333334,0.008442612367815908,98789.19633465636,98541.038,98292.87966534364
2024-11-23 18:00:00,98400.01,98459.56,97533.0,97708.85,4007.9947,21.670159684717873,-35.10269038660044,57.97386515982608,-93.07655554642653,10.20716134137662,98329.76214452088,98469.85840735247,1445.7383751631714,274.28437441500427,454.7350394596177,-279.2616337694351,99564.24979999999,62134.9031105708,98424.93952380953,0.005252288380096014,99119.67918758158,98396.81,97673.94081241841
2024-11-23 19:00:00,97708.85,98051.29,97336.06,97900.79,2022.77114,32.14336485133498,-74.54981794895139,31.469128538070592,-106.01894648702198,12.04232570941726,98222.51910839065,98426.08391447921,1560.514040870301,315.244761619095,473.341822355359,-169.10267687321667,99482.999808,62141.09094684284,98345.11771428572,0.0016187143781809027,99037.47502043514,98257.218,97476.96097956484
2024-11-23 20:00:00,97900.79,98067.66,97636.36,97839.99,834.76174,30.58871381307597,-109.45625899694278,3.284051031067918,-112.7403100280107,13.683303194352488,98126.88683129298,98380.99976721159,1563.313039661356,353.06600333285655,470.3388350442621,-97.66500519309236,99354.18341951999,62143.63959226139,98264.48333333334,-0.002279444875975402,98900.45651983068,98118.8,97337.14348016932
