time,open,high,low,close,volume,rsi,macd,macd_signal,macd_diff,adx,ema_short,ema_long,bb_width,volatility,atr,cci,parabolic_sar,vwap,wma,trix,bb_upper,bb_middle,bb_lower,ADX
2024-02-07 02:00:00,43098.96,44396.5,42788.0,44349.6,34392.59915,76.29350812058004,228.47025086246867,-14.162068311743312,242.632319174212,11.773947951035582,43188.62880994747,42662.777287597215,2515.4325193538098,509.3508987415704,1386.1253378064175,232.7907895875869,40108.19400067239,42815.593086972935,43009.38657142858,-0.0324986531854269,44407.9602596769,43150.244,41892.52774032309,
